"station_id","station_name","latitude","longitude","collection_date","Dissolved Oxygen","Nitrate","Phosphate","pH","Turbidity","Temperature","Group","Color","YearRange","TotalSamples","StationSampleCount","MarkerSize"
"NCC05","Bergholtz Creek @ Ward Rd",43.117414,-78.889826,2019-08-10,7.73,NA,NA,7.64,14.4,17.73,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"ECC02","Cayuga Creek @ Rowley Bridge",42.89409,-78.73209,2019-08-10,8.14,NA,NA,8.47,9.33,22.13,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT05","Tonawanda Creek @ Route 5 Bridge",43.00148,-78.25994,2019-08-10,8.36,NA,NA,7.89,21.3,19.7,"Buffalo Niagara","#b3b3b3",0,2341,25,6.5
"NCC06","Cayuga Creek @ Walmore Rd",43.115578,-78.926935,2019-08-10,8.21,NA,NA,7.58,12.8,15.62,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT04","Tonawanda Creek @ Route 5 Bridge",43.00148,-78.25994,2019-08-10,8.47,NA,NA,7.99,13.2,19.73,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"ECC01","Cayuga Creek @ Como Lake",42.89034,-78.65773,2019-08-10,8.92,NA,NA,8.53,6,20.37,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"NCC08","Cayuga Creek @ Porter Rd",43.100842,-78.957441,2019-08-10,7.93,NA,NA,7.7,23.9,18.01,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT02","Tonawanda Creek @ Slusser Rd",42.9994,-78.31033,2019-08-10,8.52,NA,NA,8,11.7,21.36,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC09","Cayuga Creek @ Tuscarora Bd",43.097409,-78.966498,2019-08-10,7.78,NA,NA,7.7,20.8,18.32,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"ECC04","Cayuga Creek @ Town Line Rd",42.880062,-78.577822,2019-08-10,8.88,NA,NA,8.3,2.17,18.69,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT01","Tonawanda Creek @ Airville Rd",43.02183,-78.35074,2019-08-10,8.57,NA,NA,8.03,10,21,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR04","Buffalo River @ Seneca Bluffs",42.86416,-78.81998,2019-08-12,6.97,NA,NA,7.87,10.5,23.68,"Buffalo Niagara","#b3b3b3",0,2341,23,6.43874945699382
"BR01","Buffalo River @ Canalside",42.87588,-78.8791,2019-08-12,5.43,NA,NA,7.59,6.67,24.42,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR02","Buffalo River @ Riverfest Park",42.87014,-78.87071,2019-08-12,5.18,NA,NA,7.5,6.5,24.55,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR03","Buffalo River @ Red Jacket Park",42.86322,-78.85079,2019-08-12,3.8,NA,NA,7.42,8.47,24.98,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC10","Ellicott Creek at 90",42.952524,-78.737294,2019-08-13,7.38,NA,NA,7.85,51.9,21.09,"Buffalo Niagara","#b3b3b3",0,2341,28,6.58745078663875
"EC05","Ellicott Creek @ Island Park",42.96239,-78.74328,2019-08-13,7.68,NA,NA,7.98,8.6,22.11,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC04","Ellicott Creek @ Amherst State Park",42.97024,-78.74799,2019-08-13,8.15,NA,NA,8.14,21,21.75,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC09","Ellicott Creek at Sheridan Dr.",42.978388,-78.764076,2019-08-13,7.81,NA,NA,7.97,15.5,21.57,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC03","Ellicott Creek @ St. Rita's Lane",43.00655,-78.77556,2019-08-13,7.64,NA,NA,7.9,6.68,21.72,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC08","Lake LaSalle",43.00605,-78.779862,2019-08-13,8.26,NA,NA,8.08,25.8,23.83,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC04","Bergholtz Creek @ Williams Dr (Sawyer)",43.09271,-78.93953,2019-08-13,4.96,NA,NA,8.45,27.1,21.53,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC07","Ellicott Creek at Niagara Falls Blvd",43.023917,-78.82457,2019-08-13,9.46,NA,NA,7.83,22.7,23.45,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"EC01","Ellicott Creek @ Eastern Park",43.014392,-78.867701,2019-08-13,8.48,NA,NA,7.95,14.8,23.22,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"OH01","Black Rock Canal @ 198",42.92796,-78.899,2019-08-13,8.61,NA,NA,8.42,3.65,24.42,"Buffalo Niagara","#b3b3b3",0,2341,17,6.2369316876853
"LNR01","Little Niagara River @ Griffon Park",43.07574,-78.95338,2019-08-13,6.9,NA,NA,8.7,1.38,23.54,"Buffalo Niagara","#b3b3b3",0,2341,12,6.03923048454133
"NCC01","Cayuga Creek @ Military Road Bridge",43.0802,-78.95984,2019-08-13,7.05,NA,NA,8.92,5.33,23.21,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"OH02","Black Rock Canal at Broderick Park",42.91286,-78.90263,2019-08-13,8.16,NA,NA,8.28,3.55,23.86,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"NCC03","Bergholtz Creek @ Cayuga Dr",43.08941,-78.96142,2019-08-13,4.49,NA,NA,8.52,10.1,22.1,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"OH03","Lake Erie @ LaSalle Park",42.88714,-78.8904,2019-08-13,8.02,NA,NA,8.23,2.31,23.83,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"NCC02","Cayuga Creek @ Cayuga Drive",43.09019,-78.96202,2019-08-13,5.85,NA,NA,8.49,10.7,21.55,"Buffalo Niagara","#b3b3b3",0,2341,23,6.43874945699382
"OH04","Erie Basin Marina",42.87995,-78.88841,2019-08-13,10,NA,NA,8.58,2.06,24.04,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"OH05","Outer Harbor @ Wilkenson Point",42.87006,-78.884405,2019-08-13,8.58,NA,NA,8.41,2.8,23.89,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"CC02","Cazenovia Park downstream of falls",42.84608,-78.806276,2019-08-13,8.1,NA,NA,7.97,15.5,25.46,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC01","Cazenovia Park upstream of falls",42.84451,-78.80469,2019-08-13,7.76,NA,NA,7.78,15.8,25.76,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC03","Cazenovia Creek @ West Seneca Soccer Complex",42.8237,-78.76578,2019-08-13,9.31,NA,NA,8.75,3.18,29.81,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC04","Cazenovia Creek @ Mill Road Park",42.83066,-78.74337,2019-08-13,9.2,NA,NA,8.88,4.22,28.98,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC05","Cazenovia Creek @ Leydecker Bridge",42.83306,-78.71653,2019-08-13,8.98,NA,NA,8.93,3.28,28.49,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR10","Niagara River @ Beaver Island St. Park",42.95793,-78.94656,2019-08-15,8.94,NA,NA,8.89,2.75,23.31,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"TM01","Two Mile Creek @ Veterans Park",43.008983,-78.906296,2019-08-15,5.97,NA,NA,7.96,5.17,21.93,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR09","Niagara River @ Gratwick Park",43.05414,-78.8998,2019-08-15,9.66,NA,NA,8.89,1.64,23.91,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR08","Niagara River @ Lasalle Waterfront Park",43.07285,-78.98481,2019-08-15,8.93,NA,NA,8.86,2.56,23.95,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"NR07","Niagara River @ Lewiston Docks",43.17275,-79.04963,2019-08-15,9.14,NA,NA,8.74,1.75,23.5,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"NR06","Niagara River @ Fort Niagara",43.26121,-79.06289,2019-08-15,9.39,NA,NA,8.87,1.76,24.09,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"LT02","Tonawanda Creek @ Creekside Dr",43.0299,-78.8287,2019-08-15,13.9,NA,NA,9.32,9.63,24.95,"Buffalo Niagara","#b3b3b3",0,2341,23,6.43874945699382
"LT04","Tonawanda Creek @ Mouth of Ransom",43.06906,-78.75132,2019-08-15,12.8,NA,NA,7.29,11.1,19.33,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"LT03","Tonawanda Creek @ West Canal Marina",43.05181,-78.82167,2019-08-15,9.73,NA,NA,8.66,9.22,24.33,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"LT01","Tonawanda Creek @ Sweeney St",43.02141,-78.85442,2019-08-15,10.72,NA,NA,8.98,7.09,24.38,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR01","Niagara River @ Broderick Park",42.91315,-78.90296,2019-08-16,8.09,NA,NA,8.39,1.5,23.54,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"SC01","Scajaquada Creek @ N Creek S Creek Park",42.91341,-78.73847,2019-08-16,7.16,NA,NA,7.9,15.9,19.72,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR02","Niagara River @ Unity Island",42.930813,-78.90742,2019-08-16,8.13,NA,NA,8.4,1.48,23.46,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR03","Niagara River @ Black Rock Canal Park",42.94504,-78.90974,2019-08-16,8.08,NA,NA,8.38,1.27,23.41,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SC02","Scajaquada Creek @ Cheektowaga Town Park",42.91744,-78.78718,2019-08-16,7.84,NA,NA,7.8,7.39,20.92,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NR04","Niagara River @ Aqua Lane",42.9634,-78.92317,2019-08-16,8.35,NA,NA,8.42,1.57,23.53,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"NR05","Niagara River @ Niawanda Park",43.01887,-78.88853,2019-08-16,8.27,NA,NA,8.38,1.48,23.44,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SC03","Scajaquada Creek @ Forest Lawn Cemetery",42.92389,-78.8572,2019-08-16,8.27,NA,NA,7.92,4.06,20.45,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"SC04","Scajaquada Creek @ Forest Lawn Cemetery",42.92389,-78.8572,2019-08-16,5.35,NA,NA,7.35,2.53,21.39,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC01","Buffalo Creek @ Elma Village Green",42.85171,-78.6354,2019-08-17,9.23,NA,NA,8.22,3.48,20.69,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC02","Buffalo Creek @ Elma Centennial",42.82139,-78.5837,2019-08-17,8.49,NA,NA,8.13,6.06,20.62,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC03","Hunters Creek @ Hunters Creek Co Park",42.73798,-78.54775,2019-08-17,9,NA,NA,8.36,3.08,19.81,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC04","Beaver Pond @ Beaver Meadow",42.672292,-78.38243,2019-08-17,7.63,NA,NA,7.99,1.22,23.15,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC05","Beaver Meadow Stream",42.672054,-78.404195,2019-08-17,9.43,NA,NA,8.26,8.51,19.24,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GC02","Gill Creek Park",43.08694,-79.02212,2019-08-17,4.7,NA,NA,8.05,11.4,23.29,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GC03","Hyde Park Lake @ Veterans Memorial",43.09657,-79.02278,2019-08-17,4.63,NA,NA,8.12,16.6,23.46,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GC05","Hyde Park Lake @ Bridge",43.09981,-79.02297,2019-08-17,9.61,NA,NA,8.91,29.9,24.25,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GC06","Gill Creek @ Isherwood Dr",43.124584,-79.010517,2019-08-17,7.51,NA,NA,7.98,11.3,21.72,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"SC05","Scajaquada Creek @ West Avenue Bridge",42.92982,-78.89598,2019-08-20,NA,NA,NA,NA,14.1,NA,"Buffalo Niagara","#b3b3b3",0,2341,25,6.5
"SC06","Scajaquada Creek @ Juniper Blvd",42.920175,-78.658123,2019-08-20,NA,NA,NA,NA,7.71,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SC07","Scajaquada Creek @ Ledyard Ave",42.914299,-78.709385,2019-08-20,NA,NA,NA,NA,10.1,NA,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"MC02","Murder Creek @ Lewis Rd",43.028018,-78.507,2019-08-20,NA,NA,NA,NA,4.11,NA,"Buffalo Niagara","#b3b3b3",0,2341,18,6.27279220613579
"MC06","Murder Creek @ Corfu",42.962297,-78.405942,2019-08-20,8.14,NA,NA,7.53,3.29,20.53,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MC05","Murder Creek @ Main St.",42.9986,-78.438881,2019-08-20,10.08,NA,NA,8.47,4.3,24.62,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"MC01","Murder Creek @ Swift Mills Rd",43.060015,-78.517739,2019-08-20,10.44,NA,NA,8.17,2.89,23.93,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SKM01","Smokes Creek @ Rt 5",42.813416,-78.842016,2019-08-21,7.92,NA,NA,7.82,211,21.73,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"GI04","Spicer Creek @ Whitehaven",43.022238,-78.908816,2019-08-21,7.52,NA,NA,7.51,75.9,21.03,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"SMK04","South Smokes @ Johnson St",42.812776,-78.826207,2019-08-21,8.32,NA,NA,8.05,240,21.92,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"GI08","Spicer Creek @ River Oaks",43.025703,-78.904449,2019-08-21,7.59,NA,NA,7.59,53.5,21.26,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SMK02","Smokes Creek @ South Shore Blvd",42.820609,-78.810143,2019-08-21,7.45,NA,NA,8.04,58.1,21.87,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"GI03","Spicer Creek @ East River",43.0257,-78.89806,2019-08-21,8.13,NA,NA,7.49,51.9,21.76,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SMK03","Smokes Creek @ Fisher Rd",42.818789,-78.778324,2019-08-21,8.08,NA,NA,8.38,45.6,21.8,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GI06","Gun Creek @ East River Rd",43.049403,-78.915848,2019-08-21,4.52,NA,NA,7.45,18.1,21.9,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SMK05","South Smokes @ Lake Ave",42.7968,-78.803866,2019-08-21,8.27,NA,NA,8.52,54.8,22.63,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GI02","Woods Creek @ Baseline",43.049987,-78.966429,2019-08-21,7.54,NA,NA,7.6,82,21.98,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GI01","Woods Creek @ Buckhorn",43.05776,-78.971747,2019-08-21,6.98,NA,NA,7.6,41.8,22.27,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"RUSH02","Rush Creek @ Big Tree Rd",42.771575,-78.82188,2019-08-21,7.77,NA,NA,8.2,248,21.6,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"GI05","Big 6 Creek @ Marina",43.02139,-79.00986,2019-08-21,11.45,NA,NA,8.92,19.7,24.94,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"RUSH01","Rush Creek @ Milestrip",42.790254,-78.836995,2019-08-21,8.47,NA,NA,8.4,334,22.02,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EMC01","Eighteenmile Creek @ Old Lake Shore Rd Bridge",42.712208,-78.966392,2019-08-21,7.65,NA,NA,7.97,276,25.41,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC09","Buffalo Creek @ Borden Rd",42.85795,-78.7088,2019-08-21,8.38,NA,NA,7.61,9.31,23.05,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EMC02","Eighteenmile Creek @ South Branch Confluence",42.700706,-78.904828,2019-08-21,7.95,NA,NA,8.14,512,24.73,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC08","Buffalo Creek @ Burchfield Nature Center",42.85469,-78.75361,2019-08-21,8.62,NA,NA,8.91,14.5,27.31,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EMC03","Eighteenmile Creek @ Gowanda St. Rd Bridge",42.706475,-78.849177,2019-08-21,8.06,NA,NA,7.86,940,22.85,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC07","Buffalo Creek @ Sill",42.86442,-78.77888,2019-08-21,8.23,NA,NA,9.01,8.74,29.02,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC06","Oxbow Wetland",42.864931,-78.779865,2019-08-21,7.44,NA,NA,8.43,11.9,24.72,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR01","Buffalo River @ Canalside",42.87588,-78.8791,2019-09-09,4.85,NA,NA,7.79,8.03,21.49,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR02","Buffalo River @ Riverfest Park",42.87014,-78.87071,2019-09-09,4.19,NA,NA,7.82,10.3,21.51,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR03","Buffalo River @ Red Jacket Park",42.86322,-78.85079,2019-09-09,3.24,NA,NA,7.89,19.1,21.37,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BR04","Buffalo River @ Seneca Bluffs",42.86416,-78.81998,2019-09-09,6.24,NA,NA,8.41,17.3,NA,"Buffalo Niagara","#b3b3b3",0,2341,23,6.43874945699382
"OH03","Lake Erie @ LaSalle Park",42.88714,-78.8904,2019-09-10,NA,NA,NA,NA,1.98,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"OH01","Black Rock Canal @ 198",42.92796,-78.899,2019-09-10,NA,NA,NA,NA,2.66,NA,"Buffalo Niagara","#b3b3b3",0,2341,17,6.2369316876853
"OH02","Black Rock Canal at Broderick Park",42.91286,-78.90263,2019-09-10,NA,NA,NA,NA,2.34,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"OH05","Outer Harbor @ Wilkenson Point",42.87006,-78.884405,2019-09-10,NA,NA,NA,NA,1.81,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"OH04","Erie Basin Marina",42.87995,-78.88841,2019-09-10,NA,NA,NA,NA,1.36,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"EC10","Ellicott Creek at 90",42.952524,-78.737294,2019-09-10,8.47,NA,NA,7.96,5.11,15.36,"Buffalo Niagara","#b3b3b3",0,2341,28,6.58745078663875
"EC05","Ellicott Creek @ Island Park",42.96239,-78.74328,2019-09-10,9.68,NA,NA,8.07,15.3,16.8,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC04","Ellicott Creek @ Amherst State Park",42.97024,-78.74799,2019-09-10,9.91,NA,NA,8.18,1.8,15.91,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC09","Ellicott Creek at Sheridan Dr.",42.978388,-78.764076,2019-09-10,9.91,NA,NA,8.07,3.67,15.77,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC03","Ellicott Creek @ St. Rita's Lane",43.00655,-78.77556,2019-09-10,9.56,NA,NA,8.08,3.93,16.6,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC08","Lake LaSalle",43.00605,-78.779862,2019-09-10,8.99,NA,NA,8.07,20.1,20.56,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC04","Bergholtz Creek @ Williams Dr (Sawyer)",43.09271,-78.93953,2019-09-10,8.24,NA,NA,7.9,32.5,14.81,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"EC07","Ellicott Creek at Niagara Falls Blvd",43.023917,-78.82457,2019-09-10,9.41,NA,NA,8.24,21.5,19.11,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"EC01","Ellicott Creek @ Eastern Park",43.014392,-78.867701,2019-09-10,9.2,NA,NA,8.3,4.12,19.72,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"LNR01","Little Niagara River @ Griffon Park",43.07574,-78.95338,2019-09-10,8.89,NA,NA,8.45,1.57,20.18,"Buffalo Niagara","#b3b3b3",0,2341,12,6.03923048454133
"NCC01","Cayuga Creek @ Military Road Bridge",43.0802,-78.95984,2019-09-10,8.57,NA,NA,7.92,3.28,18.53,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC03","Bergholtz Creek @ Cayuga Dr",43.08941,-78.96142,2019-09-10,7.64,NA,NA,7.68,11.9,16.7,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC02","Cayuga Creek @ Cayuga Drive",43.09019,-78.96202,2019-09-10,8.25,NA,NA,7.8,11.9,16.3,"Buffalo Niagara","#b3b3b3",0,2341,23,6.43874945699382
"CC02","Cazenovia Park downstream of falls",42.84608,-78.806276,2019-09-10,8.56,NA,NA,7.8,5.16,21.57,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC01","Cazenovia Park upstream of falls",42.84451,-78.80469,2019-09-10,8.48,NA,NA,7.9,6.9,20.66,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC03","Cazenovia Creek @ West Seneca Soccer Complex",42.8237,-78.76578,2019-09-10,8.31,NA,NA,7.59,3.51,24.92,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC04","Cazenovia Creek @ Mill Road Park",42.83066,-78.74337,2019-09-10,8.97,NA,NA,8.82,2.16,25.23,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"CC05","Cazenovia Creek @ Leydecker Bridge",42.83306,-78.71653,2019-09-10,8.45,NA,NA,7.82,2.38,22.71,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC07","Bergholtz Creek @ Saunders Settlerment",43.143212,-78.856729,2019-09-14,6.9,NA,NA,7.39,443,17.15,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT07","Tonawanda Creek @ Batavia City Center",42.9985,-78.18952,2019-09-14,8.94,NA,NA,7.94,46,17.57,"Buffalo Niagara","#b3b3b3",0,2341,4,5.6
"NCC05","Bergholtz Creek @ Ward Rd",43.117414,-78.889826,2019-09-14,7.07,NA,NA,7.43,223,17.47,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT06","Tonawanda Creek @ 4111 Main Street",43.003,-78.20962,2019-09-14,8.83,NA,NA,7.86,38.7,18.01,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"ECC02","Cayuga Creek @ Rowley Bridge",42.89409,-78.73209,2019-09-14,9.93,NA,NA,8.26,25.5,18.66,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT04","Tonawanda Creek @ Route 5 Bridge",43.00148,-78.25994,2019-09-14,8.53,NA,NA,7.82,42.1,17.86,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"NCC06","Cayuga Creek @ Walmore Rd",43.115578,-78.926935,2019-09-14,6.88,NA,NA,7.36,154,17.15,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT05","Tonawanda Creek @ Route 5 Bridge",43.00148,-78.25994,2019-09-14,9.21,NA,NA,7.9,32.6,17.9,"Buffalo Niagara","#b3b3b3",0,2341,25,6.5
"ECC01","Cayuga Creek @ Como Lake",42.89034,-78.65773,2019-09-14,9.44,NA,NA,8.22,8.35,18.17,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"NCC08","Cayuga Creek @ Porter Rd",43.100842,-78.957441,2019-09-14,7.47,NA,NA,7.56,94.7,17.65,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT02","Tonawanda Creek @ Slusser Rd",42.9994,-78.31033,2019-09-14,9.02,NA,NA,7.94,25.1,19.45,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"NCC09","Cayuga Creek @ Tuscarora Bd",43.097409,-78.966498,2019-09-14,7.09,NA,NA,7.59,66.3,17.65,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"ECC04","Cayuga Creek @ Town Line Rd",42.880062,-78.577822,2019-09-14,9.69,NA,NA,8.41,4.06,18.01,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MT01","Tonawanda Creek @ Airville Rd",43.02183,-78.35074,2019-09-14,9.1,NA,NA,8.07,15.2,18.64,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"MC02","Murder Creek @ Lewis Rd",43.028018,-78.507,2019-09-17,NA,NA,NA,NA,2.72,NA,"Buffalo Niagara","#b3b3b3",0,2341,18,6.27279220613579
"MC05","Murder Creek @ Main St.",42.9986,-78.438881,2019-09-17,NA,NA,NA,NA,2.59,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"MC01","Murder Creek @ Swift Mills Rd",43.060015,-78.517739,2019-09-17,NA,NA,NA,NA,3.43,NA,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SC05","Scajaquada Creek @ West Avenue Bridge",42.92982,-78.89598,2019-09-17,8.32,NA,NA,7.95,12.1,16.11,"Buffalo Niagara","#b3b3b3",0,2341,25,6.5
"SC06","Scajaquada Creek @ Juniper Blvd",42.920175,-78.658123,2019-09-17,9.36,NA,NA,8.22,7.36,20.47,"Buffalo Niagara","#b3b3b3",0,2341,21,6.37477270848675
"SC07","Scajaquada Creek @ Ledyard Ave",42.914299,-78.709385,2019-09-17,9.29,NA,NA,8.08,6.97,15.89,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
"MC06","Murder Creek @ Corfu",42.962297,-78.405942,2019-09-17,3.14,NA,NA,978.2,4.58,7.31,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"BC09","Buffalo Creek @ Borden Rd",42.85795,-78.7088,2019-09-18,9.19,NA,NA,8.57,2.62,20.7,"Buffalo Niagara","#b3b3b3",0,2341,24,6.46969384566991
"SKM01","Smokes Creek @ Rt 5",42.813416,-78.842016,2019-09-18,8.04,NA,NA,7.98,8.15,19.29,"Buffalo Niagara","#b3b3b3",0,2341,20,6.34164078649987
